REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2013/07/09 19:30:00",11087.71,65.42,TRADE
NSW1,"2013/07/09 20:00:00",10814.38,71.27,TRADE
NSW1,"2013/07/09 20:30:00",10626.18,82.68,TRADE
NSW1,"2013/07/09 21:00:00",10328.89,66.9,TRADE
NSW1,"2013/07/09 21:30:00",9985.21,57.38,TRADE
NSW1,"2013/07/09 22:00:00",9669.61,53.73,TRADE
NSW1,"2013/07/09 22:30:00",9533.38,83.48,TRADE
NSW1,"2013/07/09 23:00:00",9172.41,67.88,TRADE
NSW1,"2013/07/09 23:30:00",8973.46,62.48,TRADE
NSW1,"2013/07/10 00:00:00",8834.77,68.06,TRADE
NSW1,"2013/07/10 00:30:00",8545.3,58.96,TRADE
NSW1,"2013/07/10 01:00:00",8392.27,59.31,TRADE
NSW1,"2013/07/10 01:30:00",8153.39,56.87,TRADE
NSW1,"2013/07/10 02:00:00",7906.59,56.25,TRADE
NSW1,"2013/07/10 02:30:00",7505.49,56.1,TRADE
NSW1,"2013/07/10 03:00:00",7214.28,55.19,TRADE
NSW1,"2013/07/10 03:30:00",6972.96,53.82,TRADE
NSW1,"2013/07/10 04:00:00",6822.98,52.97,TRADE
NSW1,"2013/07/10 04:30:00",6804.34,51.14,TRADE
NSW1,"2013/07/10 05:00:00",6915.96,51.22,TRADE
NSW1,"2013/07/10 05:30:00",7220.13,51.78,TRADE
NSW1,"2013/07/10 06:00:00",7573.91,51.46,TRADE
NSW1,"2013/07/10 06:30:00",8190.79,57.93,TRADE
NSW1,"2013/07/10 07:00:00",8796.29,66.82,TRADE
NSW1,"2013/07/10 07:30:00",9255.91,56.22,TRADE
NSW1,"2013/07/10 08:00:00",9701.14,85.59,TRADE
NSW1,"2013/07/10 08:30:00",9993.34,98.16,TRADE
NSW1,"2013/07/10 09:00:00",10102.79,99.37,TRADE
NSW1,"2013/07/10 09:30:00",10159.73,108.22,TRADE
NSW1,"2013/07/10 10:00:00",10133.15,84.26,TRADE
NSW1,"2013/07/10 10:30:00",10048.15,58.81,TRADE
NSW1,"2013/07/10 11:00:00",9826.27,66.27,TRADE
NSW1,"2013/07/10 11:30:00",9603.77,67.29,TRADE
NSW1,"2013/07/10 12:00:00",9474.27,61.8,TRADE
NSW1,"2013/07/10 12:30:00",9384.48,63.69,TRADE
NSW1,"2013/07/10 13:00:00",9296.12,65.3,TRADE
NSW1,"2013/07/10 13:30:00",9232.53,61.17,TRADE
NSW1,"2013/07/10 14:00:00",9146.89,60.46,TRADE
NSW1,"2013/07/10 14:30:00",9155.75,59.82,TRADE
NSW1,"2013/07/10 15:00:00",9149.38,59.69,TRADE
NSW1,"2013/07/10 15:30:00",9191.98,59.93,TRADE
NSW1,"2013/07/10 16:00:00",9304.12,68.92,TRADE
NSW1,"2013/07/10 16:30:00",9464.6,60.14,TRADE
NSW1,"2013/07/10 17:00:00",9847.61,98.89,TRADE
NSW1,"2013/07/10 17:30:00",10479.21,85.75,TRADE
NSW1,"2013/07/10 18:00:00",11065.48,108.74,TRADE
NSW1,"2013/07/10 18:30:00",11075.95,107.15,TRADE
NSW1,"2013/07/10 19:00:00",10979.54,80.3,TRADE
NSW1,"2013/07/10 19:30:00",10728.95,74.23,TRADE
NSW1,"2013/07/10 20:00:00",10524.07,76.41,TRADE
NSW1,"2013/07/10 20:30:00",10356.26,95.72,TRADE
NSW1,"2013/07/10 21:00:00",10180.93,81.42,TRADE
NSW1,"2013/07/10 21:30:00",9852.41,65.13,TRADE
NSW1,"2013/07/10 22:00:00",9601.81,60.94,TRADE
NSW1,"2013/07/10 22:30:00",9492.49,92.88,TRADE
NSW1,"2013/07/10 23:00:00",9183.85,85.2,TRADE
NSW1,"2013/07/10 23:30:00",9001.43,89.8,TRADE
NSW1,"2013/07/11 00:00:00",8828.81,87.77,TRADE
NSW1,"2013/07/11 00:30:00",8602.32,85.57,TRADE
NSW1,"2013/07/11 01:00:00",8357.76,64.42,TRADE
NSW1,"2013/07/11 01:30:00",8162.47,58.24,TRADE
NSW1,"2013/07/11 02:00:00",7914.97,53.66,TRADE
NSW1,"2013/07/11 02:30:00",7536.69,51.91,TRADE
NSW1,"2013/07/11 03:00:00",7224.68,51.19,TRADE
NSW1,"2013/07/11 03:30:00",7005.65,51.27,TRADE
NSW1,"2013/07/11 04:00:00",6862.38,51.4,TRADE
NSW1,"2013/07/11 04:30:00",6839.4,51.65,TRADE
NSW1,"2013/07/11 05:00:00",6984.56,52.67,TRADE
NSW1,"2013/07/11 05:30:00",7273.29,53.52,TRADE
NSW1,"2013/07/11 06:00:00",7596.77,58.73,TRADE
NSW1,"2013/07/11 06:30:00",8363.91,67.92,TRADE
NSW1,"2013/07/11 07:00:00",8948.18,92.64,TRADE
NSW1,"2013/07/11 07:30:00",9337.01,69.1,TRADE
NSW1,"2013/07/11 08:00:00",9814.12,93.77,TRADE
NSW1,"2013/07/11 08:30:00",10008.01,111.09,TRADE
NSW1,"2013/07/11 09:00:00",10080.92,106.27,TRADE
NSW1,"2013/07/11 09:30:00",10031.79,92.5,TRADE
NSW1,"2013/07/11 10:00:00",9835.59,109.67,TRADE
NSW1,"2013/07/11 10:30:00",9675.04,79.84,TRADE
NSW1,"2013/07/11 11:00:00",9467.17,65.92,TRADE
NSW1,"2013/07/11 11:30:00",9211.16,60.51,TRADE
NSW1,"2013/07/11 12:00:00",9071.1,57.31,TRADE
NSW1,"2013/07/11 12:30:00",8995.41,59.56,TRADE
NSW1,"2013/07/11 13:00:00",8880.57,56.23,TRADE
NSW1,"2013/07/11 13:30:00",8816.42,55.11,TRADE
NSW1,"2013/07/11 14:00:00",8720.46,56.04,TRADE
NSW1,"2013/07/11 14:30:00",8727.18,56.04,TRADE
NSW1,"2013/07/11 15:00:00",8727.39,57.03,TRADE
NSW1,"2013/07/11 15:30:00",8813.49,56.79,TRADE
NSW1,"2013/07/11 16:00:00",8943.08,60.97,TRADE
NSW1,"2013/07/11 16:30:00",9088.75,57.13,TRADE
NSW1,"2013/07/11 17:00:00",9478.98,61.28,TRADE
NSW1,"2013/07/11 17:30:00",10161.31,67.92,TRADE
NSW1,"2013/07/11 18:00:00",10825.52,137.2,TRADE
NSW1,"2013/07/11 18:30:00",10888.22,111.82,TRADE
NSW1,"2013/07/11 19:00:00",10795.98,85.58,TRADE
NSW1,"2013/07/11 19:30:00",10577.67,66.45,TRADE
NSW1,"2013/07/11 20:00:00",10361.21,79.5,TRADE
NSW1,"2013/07/11 20:30:00",10282.67,83.12,TRADE
NSW1,"2013/07/11 21:00:00",10173.37,80.73,TRADE
NSW1,"2013/07/11 21:30:00",9859.4,65.74,TRADE
NSW1,"2013/07/11 22:00:00",9555.4,59.36,TRADE
NSW1,"2013/07/11 22:30:00",9548.83,99.19,TRADE
NSW1,"2013/07/11 23:00:00",9273.35,93.59,TRADE
NSW1,"2013/07/11 23:30:00",9078.73,79.53,TRADE
NSW1,"2013/07/12 00:00:00",8925.5,72.6,TRADE
NSW1,"2013/07/12 00:30:00",8578.78,55.91,TRADE
NSW1,"2013/07/12 01:00:00",8338.6,53.6,TRADE
NSW1,"2013/07/12 01:30:00",8145.44,52.98,TRADE
NSW1,"2013/07/12 02:00:00",7917.52,53.03,TRADE
NSW1,"2013/07/12 02:30:00",7554.3,51.9,TRADE
NSW1,"2013/07/12 03:00:00",7217.8,48.75,TRADE
NSW1,"2013/07/12 03:30:00",7003.09,48.05,TRADE
NSW1,"2013/07/12 04:00:00",6884.13,48.77,TRADE
NSW1,"2013/07/12 04:30:00",6876.54,49.65,TRADE
NSW1,"2013/07/12 05:00:00",6899.6,51.28,TRADE
NSW1,"2013/07/12 05:30:00",7198.44,52.6,TRADE
NSW1,"2013/07/12 06:00:00",7625.16,52.17,TRADE
NSW1,"2013/07/12 06:30:00",8232.62,69.16,TRADE
NSW1,"2013/07/12 07:00:00",8815.81,79.66,TRADE
NSW1,"2013/07/12 07:30:00",9269.62,55.22,TRADE
NSW1,"2013/07/12 08:00:00",9794.23,71.75,TRADE
NSW1,"2013/07/12 08:30:00",10053.23,95.5,TRADE
NSW1,"2013/07/12 09:00:00",10041.41,72.69,TRADE
NSW1,"2013/07/12 09:30:00",10025.79,69.95,TRADE
NSW1,"2013/07/12 10:00:00",9942.73,60.31,TRADE
NSW1,"2013/07/12 10:30:00",9820.47,55.32,TRADE
NSW1,"2013/07/12 11:00:00",9578.37,53.67,TRADE
NSW1,"2013/07/12 11:30:00",9370.56,52.95,TRADE
NSW1,"2013/07/12 12:00:00",9184.73,53.76,TRADE
NSW1,"2013/07/12 12:30:00",9012.39,51.38,TRADE
NSW1,"2013/07/12 13:00:00",8853.74,51.99,TRADE
NSW1,"2013/07/12 13:30:00",8674.27,52.97,TRADE
NSW1,"2013/07/12 14:00:00",8607.37,52.51,TRADE
NSW1,"2013/07/12 14:30:00",8568.11,51.93,TRADE
NSW1,"2013/07/12 15:00:00",8532.8,51.87,TRADE
NSW1,"2013/07/12 15:30:00",8628.76,52.74,TRADE
NSW1,"2013/07/12 16:00:00",8709.14,53.11,TRADE
NSW1,"2013/07/12 16:30:00",8874.14,53.07,TRADE
NSW1,"2013/07/12 17:00:00",9292,54.87,TRADE
NSW1,"2013/07/12 17:30:00",9945.2,53.96,TRADE
NSW1,"2013/07/12 18:00:00",10479.13,69.23,TRADE
NSW1,"2013/07/12 18:30:00",10477.36,60.48,TRADE
NSW1,"2013/07/12 19:00:00",10314.73,57.39,TRADE
NSW1,"2013/07/12 19:30:00",10073.85,55.92,TRADE
NSW1,"2013/07/12 20:00:00",9909.76,55.43,TRADE
NSW1,"2013/07/12 20:30:00",9838.89,55.81,TRADE
NSW1,"2013/07/12 21:00:00",9735.89,53.53,TRADE
NSW1,"2013/07/12 21:30:00",9517.22,52.12,TRADE
NSW1,"2013/07/12 22:00:00",9274.27,52.69,TRADE
NSW1,"2013/07/12 22:30:00",9335.01,67.61,TRADE
NSW1,"2013/07/12 23:00:00",9149.13,61.21,TRADE
NSW1,"2013/07/12 23:30:00",8996.76,68,TRADE
NSW1,"2013/07/13 00:00:00",8884.02,64.95,TRADE
NSW1,"2013/07/13 00:30:00",8648.49,62.13,TRADE
NSW1,"2013/07/13 01:00:00",8397.75,53.16,TRADE
NSW1,"2013/07/13 01:30:00",8128.35,53.37,TRADE
NSW1,"2013/07/13 02:00:00",7867.56,53.35,TRADE
NSW1,"2013/07/13 02:30:00",7456.22,51.93,TRADE
NSW1,"2013/07/13 03:00:00",7134.53,50.85,TRADE
NSW1,"2013/07/13 03:30:00",6877.5,49.59,TRADE
NSW1,"2013/07/13 04:00:00",6701.36,48.08,TRADE
NSW1,"2013/07/13 04:30:00",6641.21,48.87,TRADE
NSW1,"2013/07/13 05:00:00",6611.5,48.74,TRADE
NSW1,"2013/07/13 05:30:00",6735.23,51.05,TRADE
NSW1,"2013/07/13 06:00:00",6860.59,52.03,TRADE
NSW1,"2013/07/13 06:30:00",7121.33,54.28,TRADE
NSW1,"2013/07/13 07:00:00",7486.93,53.64,TRADE
NSW1,"2013/07/13 07:30:00",7854.05,52.1,TRADE
NSW1,"2013/07/13 08:00:00",8388.18,55.23,TRADE
NSW1,"2013/07/13 08:30:00",8917.45,60.33,TRADE
NSW1,"2013/07/13 09:00:00",9141.57,61.94,TRADE
NSW1,"2013/07/13 09:30:00",9345.48,66.73,TRADE
NSW1,"2013/07/13 10:00:00",9171.62,61.95,TRADE
NSW1,"2013/07/13 10:30:00",9016.92,57.69,TRADE
NSW1,"2013/07/13 11:00:00",8834.44,55.33,TRADE
NSW1,"2013/07/13 11:30:00",8645.84,53.61,TRADE
NSW1,"2013/07/13 12:00:00",8549,53.02,TRADE
NSW1,"2013/07/13 12:30:00",8446.01,52.71,TRADE
NSW1,"2013/07/13 13:00:00",8267.01,52.3,TRADE
NSW1,"2013/07/13 13:30:00",8148.26,52.6,TRADE
NSW1,"2013/07/13 14:00:00",8124.24,52.93,TRADE
NSW1,"2013/07/13 14:30:00",8038.54,52.29,TRADE
NSW1,"2013/07/13 15:00:00",8028.97,52.7,TRADE
NSW1,"2013/07/13 15:30:00",8049.27,53.18,TRADE
NSW1,"2013/07/13 16:00:00",8142.9,53.01,TRADE
NSW1,"2013/07/13 16:30:00",8351.37,52.93,TRADE
NSW1,"2013/07/13 17:00:00",8742.88,57.96,TRADE
NSW1,"2013/07/13 17:30:00",9315.68,58.36,TRADE
NSW1,"2013/07/13 18:00:00",9925.67,68.22,TRADE
NSW1,"2013/07/13 18:30:00",9934.42,61.83,TRADE
NSW1,"2013/07/13 19:00:00",9831.81,58.78,TRADE
NSW1,"2013/07/13 19:30:00",9627.77,56.06,TRADE
NSW1,"2013/07/13 20:00:00",9375.83,53.67,TRADE
NSW1,"2013/07/13 20:30:00",9227.49,55.01,TRADE
NSW1,"2013/07/13 21:00:00",9132.86,53.01,TRADE
NSW1,"2013/07/13 21:30:00",8926.14,52.99,TRADE
NSW1,"2013/07/13 22:00:00",8811.95,52.9,TRADE
NSW1,"2013/07/13 22:30:00",8764.7,53.63,TRADE
NSW1,"2013/07/13 23:00:00",8609,54.76,TRADE
NSW1,"2013/07/13 23:30:00",8501.69,56.72,TRADE
NSW1,"2013/07/14 00:00:00",8265.69,57.91,TRADE
NSW1,"2013/07/14 00:30:00",8021.38,53.01,TRADE
NSW1,"2013/07/14 01:00:00",7792.26,52.84,TRADE
NSW1,"2013/07/14 01:30:00",7501.57,52.85,TRADE
NSW1,"2013/07/14 02:00:00",7306.99,52.19,TRADE
NSW1,"2013/07/14 02:30:00",6908.34,45.45,TRADE
NSW1,"2013/07/14 03:00:00",6652.17,44.91,TRADE
NSW1,"2013/07/14 03:30:00",6475.75,45.75,TRADE
NSW1,"2013/07/14 04:00:00",6375.83,45.32,TRADE
NSW1,"2013/07/14 04:30:00",6355.9,46.94,TRADE
NSW1,"2013/07/14 05:00:00",6366.96,45.43,TRADE
NSW1,"2013/07/14 05:30:00",6441.38,46.31,TRADE
NSW1,"2013/07/14 06:00:00",6596.9,46.56,TRADE
NSW1,"2013/07/14 06:30:00",6712.82,49.87,TRADE
NSW1,"2013/07/14 07:00:00",6947.95,48.46,TRADE
NSW1,"2013/07/14 07:30:00",7229.14,48.82,TRADE
NSW1,"2013/07/14 08:00:00",7677.46,50.9,TRADE
NSW1,"2013/07/14 08:30:00",8138.35,51.54,TRADE
NSW1,"2013/07/14 09:00:00",8369.31,52.3,TRADE
NSW1,"2013/07/14 09:30:00",8546.08,53.01,TRADE
NSW1,"2013/07/14 10:00:00",8559.74,53.13,TRADE
NSW1,"2013/07/14 10:30:00",8543.54,53.17,TRADE
NSW1,"2013/07/14 11:00:00",8347.88,52.49,TRADE
NSW1,"2013/07/14 11:30:00",8189.36,51.51,TRADE
NSW1,"2013/07/14 12:00:00",8093.38,52.39,TRADE
NSW1,"2013/07/14 12:30:00",7959.62,52.19,TRADE
NSW1,"2013/07/14 13:00:00",7904.2,52.02,TRADE
NSW1,"2013/07/14 13:30:00",7847.02,51.67,TRADE
NSW1,"2013/07/14 14:00:00",7787.64,51.44,TRADE
NSW1,"2013/07/14 14:30:00",7795.1,51.36,TRADE
NSW1,"2013/07/14 15:00:00",7829.42,51.42,TRADE
NSW1,"2013/07/14 15:30:00",7899.51,52.46,TRADE
NSW1,"2013/07/14 16:00:00",8020.95,53.91,TRADE
NSW1,"2013/07/14 16:30:00",8370.17,53.88,TRADE
NSW1,"2013/07/14 17:00:00",8878.26,56.27,TRADE
NSW1,"2013/07/14 17:30:00",9473.71,58.04,TRADE
NSW1,"2013/07/14 18:00:00",9937.94,73.06,TRADE
NSW1,"2013/07/14 18:30:00",10033.81,88.83,TRADE
NSW1,"2013/07/14 19:00:00",9847.82,69.44,TRADE
NSW1,"2013/07/14 19:30:00",9556.05,60.54,TRADE
NSW1,"2013/07/14 20:00:00",9407.35,59.77,TRADE
NSW1,"2013/07/14 20:30:00",9276.16,62.04,TRADE
NSW1,"2013/07/14 21:00:00",9135.51,57.84,TRADE
NSW1,"2013/07/14 21:30:00",8885.98,56.41,TRADE
NSW1,"2013/07/14 22:00:00",8669.59,56.58,TRADE
NSW1,"2013/07/14 22:30:00",8566.79,59.73,TRADE
NSW1,"2013/07/14 23:00:00",8338.97,61.43,TRADE
NSW1,"2013/07/14 23:30:00",8121.65,61.92,TRADE
NSW1,"2013/07/15 00:00:00",7906.91,59.11,TRADE
NSW1,"2013/07/15 00:30:00",7633.3,56.05,TRADE
NSW1,"2013/07/15 01:00:00",7426.43,53,TRADE
NSW1,"2013/07/15 01:30:00",7229.98,53.57,TRADE
NSW1,"2013/07/15 02:00:00",7026.15,53.01,TRADE
NSW1,"2013/07/15 02:30:00",6730.33,50.73,TRADE
NSW1,"2013/07/15 03:00:00",6531.7,52.1,TRADE
NSW1,"2013/07/15 03:30:00",6421.87,52.34,TRADE
NSW1,"2013/07/15 04:00:00",6332.39,51.13,TRADE
NSW1,"2013/07/15 04:30:00",6400.56,50.97,TRADE
NSW1,"2013/07/15 05:00:00",6451.35,51.56,TRADE
NSW1,"2013/07/15 05:30:00",6797.96,54.02,TRADE
NSW1,"2013/07/15 06:00:00",7139.42,51.96,TRADE
NSW1,"2013/07/15 06:30:00",7845.96,64.75,TRADE
NSW1,"2013/07/15 07:00:00",8518.74,57.52,TRADE
NSW1,"2013/07/15 07:30:00",8910.83,50.27,TRADE
NSW1,"2013/07/15 08:00:00",9387.71,53.24,TRADE
NSW1,"2013/07/15 08:30:00",9634.48,54.2,TRADE
NSW1,"2013/07/15 09:00:00",9702.42,53.16,TRADE
NSW1,"2013/07/15 09:30:00",9739.86,53.03,TRADE
NSW1,"2013/07/15 10:00:00",9645.95,52.66,TRADE
NSW1,"2013/07/15 10:30:00",9539.02,52.99,TRADE
NSW1,"2013/07/15 11:00:00",9475.84,52.97,TRADE
NSW1,"2013/07/15 11:30:00",9296.35,52.95,TRADE
NSW1,"2013/07/15 12:00:00",9248.29,53.06,TRADE
NSW1,"2013/07/15 12:30:00",9223.41,52.97,TRADE
NSW1,"2013/07/15 13:00:00",9172.23,53.01,TRADE
NSW1,"2013/07/15 13:30:00",9149.88,53.01,TRADE
NSW1,"2013/07/15 14:00:00",9107.89,52.43,TRADE
NSW1,"2013/07/15 14:30:00",9111.94,52.76,TRADE
NSW1,"2013/07/15 15:00:00",9081.29,52.24,TRADE
NSW1,"2013/07/15 15:30:00",9039.84,52.73,TRADE
NSW1,"2013/07/15 16:00:00",9163.51,53.17,TRADE
NSW1,"2013/07/15 16:30:00",9445.03,53.44,TRADE
NSW1,"2013/07/15 17:00:00",9795.41,55.98,TRADE
NSW1,"2013/07/15 17:30:00",10341.04,55.74,TRADE
NSW1,"2013/07/15 18:00:00",10719.66,67.55,TRADE
NSW1,"2013/07/15 18:30:00",10607.7,57.97,TRADE
NSW1,"2013/07/15 19:00:00",10435.83,57.39,TRADE
NSW1,"2013/07/15 19:30:00",10135.49,54.85,TRADE
NSW1,"2013/07/15 20:00:00",9894.33,54.83,TRADE
NSW1,"2013/07/15 20:30:00",9695.49,54.18,TRADE
NSW1,"2013/07/15 21:00:00",9448.26,53,TRADE
NSW1,"2013/07/15 21:30:00",9174.51,52.42,TRADE
NSW1,"2013/07/15 22:00:00",8849.14,50.81,TRADE
NSW1,"2013/07/15 22:30:00",8784.7,71.1,TRADE
NSW1,"2013/07/15 23:00:00",8581.21,62.03,TRADE
NSW1,"2013/07/15 23:30:00",8450.76,57.98,TRADE
NSW1,"2013/07/16 00:00:00",8306.85,64.64,TRADE
NSW1,"2013/07/16 00:30:00",8131.95,56.4,TRADE
NSW1,"2013/07/16 01:00:00",7981.66,52.98,TRADE
NSW1,"2013/07/16 01:30:00",7794.96,52.47,TRADE
NSW1,"2013/07/16 02:00:00",7557.79,52.09,TRADE
NSW1,"2013/07/16 02:30:00",7153.63,51.97,TRADE
NSW1,"2013/07/16 03:00:00",6859.42,49.42,TRADE
NSW1,"2013/07/16 03:30:00",6667.05,46.78,TRADE
NSW1,"2013/07/16 04:00:00",6524.12,45.41,TRADE
NSW1,"2013/07/16 04:30:00",6508.98,45.86,TRADE
NSW1,"2013/07/16 05:00:00",6599,49.95,TRADE
NSW1,"2013/07/16 05:30:00",6850.62,52.33,TRADE
NSW1,"2013/07/16 06:00:00",7223.62,53.2,TRADE
NSW1,"2013/07/16 06:30:00",7942.5,62.27,TRADE
NSW1,"2013/07/16 07:00:00",8580.16,77.41,TRADE
NSW1,"2013/07/16 07:30:00",8877.03,52.4,TRADE
NSW1,"2013/07/16 08:00:00",9079.97,54.26,TRADE
NSW1,"2013/07/16 08:30:00",9478.62,57.84,TRADE
NSW1,"2013/07/16 09:00:00",9370.08,56.99,TRADE
NSW1,"2013/07/16 09:30:00",9385.56,57.01,TRADE
NSW1,"2013/07/16 10:00:00",9335.28,53.01,TRADE
NSW1,"2013/07/16 10:30:00",9254.31,53.51,TRADE
NSW1,"2013/07/16 11:00:00",9133.61,53,TRADE
NSW1,"2013/07/16 11:30:00",8964.56,52.98,TRADE
NSW1,"2013/07/16 12:00:00",8878.59,53,TRADE
NSW1,"2013/07/16 12:30:00",8843.07,53.01,TRADE
NSW1,"2013/07/16 13:00:00",8778.41,52.99,TRADE
NSW1,"2013/07/16 13:30:00",8723.72,53.01,TRADE
NSW1,"2013/07/16 14:00:00",8701.91,53.01,TRADE
NSW1,"2013/07/16 14:30:00",8703.41,52.96,TRADE
NSW1,"2013/07/16 15:00:00",8656.28,53.01,TRADE
NSW1,"2013/07/16 15:30:00",8656.13,53.01,TRADE
NSW1,"2013/07/16 16:00:00",8782.05,53.14,TRADE
NSW1,"2013/07/16 16:30:00",8973.59,53.01,TRADE
NSW1,"2013/07/16 17:00:00",9223.02,54.52,TRADE
NSW1,"2013/07/16 17:30:00",9777.66,57.39,TRADE
NSW1,"2013/07/16 18:00:00",10249.25,110.66,TRADE
NSW1,"2013/07/16 18:30:00",10210.98,84.12,TRADE
NSW1,"2013/07/16 19:00:00",10075.25,66.54,TRADE
NSW1,"2013/07/16 19:30:00",9797.02,58.2,TRADE
NSW1,"2013/07/16 20:00:00",9540.51,57.09,TRADE
NSW1,"2013/07/16 20:30:00",9365.54,60.34,TRADE
NSW1,"2013/07/16 21:00:00",9157.53,56.19,TRADE
NSW1,"2013/07/16 21:30:00",8911.52,53.6,TRADE
NSW1,"2013/07/16 22:00:00",8640.98,51.99,TRADE
NSW1,"2013/07/16 22:30:00",8637.3,55.94,TRADE
NSW1,"2013/07/16 23:00:00",8442.48,53.98,TRADE
NSW1,"2013/07/16 23:30:00",8341.51,58.13,TRADE
NSW1,"2013/07/17 00:00:00",8289.13,55.49,TRADE
NSW1,"2013/07/17 00:30:00",8077.05,53.07,TRADE
NSW1,"2013/07/17 01:00:00",7907.76,51.93,TRADE
NSW1,"2013/07/17 01:30:00",7664.46,52.22,TRADE
NSW1,"2013/07/17 02:00:00",7442.85,52.22,TRADE
NSW1,"2013/07/17 02:30:00",7031.4,51.23,TRADE
NSW1,"2013/07/17 03:00:00",6759.19,50.79,TRADE
NSW1,"2013/07/17 03:30:00",6559.81,49.86,TRADE
NSW1,"2013/07/17 04:00:00",6389.02,48.94,TRADE
NSW1,"2013/07/17 04:30:00",6369.21,49.68,TRADE
NSW1,"2013/07/17 05:00:00",6472.93,50.79,TRADE
NSW1,"2013/07/17 05:30:00",6760.53,51.51,TRADE
NSW1,"2013/07/17 06:00:00",7127.12,51.21,TRADE
NSW1,"2013/07/17 06:30:00",7869.74,53.23,TRADE
NSW1,"2013/07/17 07:00:00",8498.4,52,TRADE
NSW1,"2013/07/17 07:30:00",8850.26,53.11,TRADE
NSW1,"2013/07/17 08:00:00",9179.19,56.07,TRADE
NSW1,"2013/07/17 08:30:00",9227.13,56.61,TRADE
NSW1,"2013/07/17 09:00:00",9090.56,54.36,TRADE
NSW1,"2013/07/17 09:30:00",9066.86,55.82,TRADE
NSW1,"2013/07/17 10:00:00",8989.86,55.26,TRADE
NSW1,"2013/07/17 10:30:00",8826.08,51.25,TRADE
NSW1,"2013/07/17 11:00:00",8688.3,51.96,TRADE
NSW1,"2013/07/17 11:30:00",8570.36,51.33,TRADE
NSW1,"2013/07/17 12:00:00",8507.05,52.75,TRADE
NSW1,"2013/07/17 12:30:00",8462.15,52.75,TRADE
NSW1,"2013/07/17 13:00:00",8398.48,53,TRADE
NSW1,"2013/07/17 13:30:00",8373.25,53.01,TRADE
NSW1,"2013/07/17 14:00:00",8386.42,53.01,TRADE
NSW1,"2013/07/17 14:30:00",8350.18,53.01,TRADE
NSW1,"2013/07/17 15:00:00",8349.37,53.01,TRADE
NSW1,"2013/07/17 15:30:00",8373.06,53.72,TRADE
NSW1,"2013/07/17 16:00:00",8446.32,53.02,TRADE
NSW1,"2013/07/17 16:30:00",8578.03,53.05,TRADE
NSW1,"2013/07/17 17:00:00",8780.88,53.13,TRADE
NSW1,"2013/07/17 17:30:00",9264.43,53.92,TRADE
NSW1,"2013/07/17 18:00:00",9755.69,58.84,TRADE
NSW1,"2013/07/17 18:30:00",9758.14,57.78,TRADE
NSW1,"2013/07/17 19:00:00",9600.21,55.97,TRADE
NSW1,"2013/07/17 19:30:00",9347.31,53.23,TRADE
NSW1,"2013/07/17 20:00:00",9116.71,52.73,TRADE
NSW1,"2013/07/17 20:30:00",8938.4,52.58,TRADE
NSW1,"2013/07/17 21:00:00",8677.17,52.16,TRADE
NSW1,"2013/07/17 21:30:00",8506.45,50.47,TRADE
NSW1,"2013/07/17 22:00:00",8275.83,50.23,TRADE
NSW1,"2013/07/17 22:30:00",8379.26,56.74,TRADE
NSW1,"2013/07/17 23:00:00",8271.43,52.83,TRADE
NSW1,"2013/07/17 23:30:00",8197.21,53.1,TRADE
NSW1,"2013/07/18 00:00:00",8108.64,52.67,TRADE
NSW1,"2013/07/18 00:30:00",7912.26,50.66,TRADE
NSW1,"2013/07/18 01:00:00",7716.13,50.56,TRADE
NSW1,"2013/07/18 01:30:00",7531.75,50.17,TRADE
NSW1,"2013/07/18 02:00:00",7289.55,49.32,TRADE
NSW1,"2013/07/18 02:30:00",6924.6,46.35,TRADE
NSW1,"2013/07/18 03:00:00",6638.96,42.44,TRADE
NSW1,"2013/07/18 03:30:00",6430.38,41.95,TRADE
NSW1,"2013/07/18 04:00:00",6333.73,44.04,TRADE
NSW1,"2013/07/18 04:30:00",6326.85,46.82,TRADE
NSW1,"2013/07/18 05:00:00",6418.16,46.54,TRADE
NSW1,"2013/07/18 05:30:00",6690.71,48.7,TRADE
NSW1,"2013/07/18 06:00:00",7049.92,50.02,TRADE
NSW1,"2013/07/18 06:30:00",7741.34,50.81,TRADE
NSW1,"2013/07/18 07:00:00",8402.81,51.16,TRADE
NSW1,"2013/07/18 07:30:00",8744.04,50.66,TRADE
NSW1,"2013/07/18 08:00:00",8999.84,51.78,TRADE
NSW1,"2013/07/18 08:30:00",9081.27,52.44,TRADE
NSW1,"2013/07/18 09:00:00",8969.76,51.63,TRADE
NSW1,"2013/07/18 09:30:00",8944.94,52.13,TRADE
NSW1,"2013/07/18 10:00:00",8899.31,52.92,TRADE
NSW1,"2013/07/18 10:30:00",8834.16,53.01,TRADE
NSW1,"2013/07/18 11:00:00",8675.29,51.8,TRADE
NSW1,"2013/07/18 11:30:00",8525.9,53.41,TRADE
NSW1,"2013/07/18 12:00:00",8495.97,52.95,TRADE
NSW1,"2013/07/18 12:30:00",8422.99,52.58,TRADE
NSW1,"2013/07/18 13:00:00",8384.01,52.51,TRADE
NSW1,"2013/07/18 13:30:00",8362.85,52.99,TRADE
NSW1,"2013/07/18 14:00:00",8376.82,52.78,TRADE
NSW1,"2013/07/18 14:30:00",8341.77,52.82,TRADE
