REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2016/01/09 19:30:00",4763.78,47.37,TRADE
VIC1,"2016/01/09 20:00:00",4716.01,48.85,TRADE
VIC1,"2016/01/09 20:30:00",4787.42,49.98,TRADE
VIC1,"2016/01/09 21:00:00",4706.64,46.04,TRADE
VIC1,"2016/01/09 21:30:00",4569.17,40.3,TRADE
VIC1,"2016/01/09 22:00:00",4429.36,36.18,TRADE
VIC1,"2016/01/09 22:30:00",4364.32,37.26,TRADE
VIC1,"2016/01/09 23:00:00",4355.03,38.04,TRADE
VIC1,"2016/01/09 23:30:00",4644.82,36.19,TRADE
VIC1,"2016/01/10 00:00:00",4593.07,37.83,TRADE
VIC1,"2016/01/10 00:30:00",4309.92,36.37,TRADE
VIC1,"2016/01/10 01:00:00",4115.93,35.93,TRADE
VIC1,"2016/01/10 01:30:00",3996.11,35.22,TRADE
VIC1,"2016/01/10 02:00:00",3842.82,34.63,TRADE
VIC1,"2016/01/10 02:30:00",3732.3,35.01,TRADE
VIC1,"2016/01/10 03:00:00",3664.84,28.65,TRADE
VIC1,"2016/01/10 03:30:00",3642.36,28.1,TRADE
VIC1,"2016/01/10 04:00:00",3620.48,29.9,TRADE
VIC1,"2016/01/10 04:30:00",3638.31,32.15,TRADE
VIC1,"2016/01/10 05:00:00",3685.17,26.38,TRADE
VIC1,"2016/01/10 05:30:00",3735.52,26.31,TRADE
VIC1,"2016/01/10 06:00:00",3741.27,23.02,TRADE
VIC1,"2016/01/10 06:30:00",3845.54,23.34,TRADE
VIC1,"2016/01/10 07:00:00",3928.65,28.47,TRADE
VIC1,"2016/01/10 07:30:00",3913.43,27.85,TRADE
VIC1,"2016/01/10 08:00:00",4015.56,29.48,TRADE
VIC1,"2016/01/10 08:30:00",4116.87,33.08,TRADE
VIC1,"2016/01/10 09:00:00",4200.72,34.15,TRADE
VIC1,"2016/01/10 09:30:00",4296.84,35.79,TRADE
VIC1,"2016/01/10 10:00:00",4349.16,37.55,TRADE
VIC1,"2016/01/10 10:30:00",4400.1,38.06,TRADE
VIC1,"2016/01/10 11:00:00",4481.7,39.25,TRADE
VIC1,"2016/01/10 11:30:00",4557.15,38.5,TRADE
VIC1,"2016/01/10 12:00:00",4631.58,39.2,TRADE
VIC1,"2016/01/10 12:30:00",4725.83,42.44,TRADE
VIC1,"2016/01/10 13:00:00",4850.5,46.56,TRADE
VIC1,"2016/01/10 13:30:00",4982.22,41.99,TRADE
VIC1,"2016/01/10 14:00:00",5136.92,41.06,TRADE
VIC1,"2016/01/10 14:30:00",5284.14,49.13,TRADE
VIC1,"2016/01/10 15:00:00",5448.02,75.46,TRADE
VIC1,"2016/01/10 15:30:00",5639.14,82.14,TRADE
VIC1,"2016/01/10 16:00:00",5819.03,84.56,TRADE
VIC1,"2016/01/10 16:30:00",5947.67,60.63,TRADE
VIC1,"2016/01/10 17:00:00",6124.07,62.61,TRADE
VIC1,"2016/01/10 17:30:00",6178.58,76.62,TRADE
VIC1,"2016/01/10 18:00:00",6128.3,53.22,TRADE
VIC1,"2016/01/10 18:30:00",5953.09,49.2,TRADE
VIC1,"2016/01/10 19:00:00",5809.53,41.36,TRADE
VIC1,"2016/01/10 19:30:00",5641.24,35.46,TRADE
VIC1,"2016/01/10 20:00:00",5539.29,65.81,TRADE
VIC1,"2016/01/10 20:30:00",5529.37,57.17,TRADE
VIC1,"2016/01/10 21:00:00",5407.5,50.11,TRADE
VIC1,"2016/01/10 21:30:00",5219.66,47.39,TRADE
VIC1,"2016/01/10 22:00:00",4992.01,39.12,TRADE
VIC1,"2016/01/10 22:30:00",4860.24,43.18,TRADE
VIC1,"2016/01/10 23:00:00",4780.76,40.73,TRADE
VIC1,"2016/01/10 23:30:00",5045.78,36.76,TRADE
VIC1,"2016/01/11 00:00:00",4992.63,36.76,TRADE
VIC1,"2016/01/11 00:30:00",4680.61,37.19,TRADE
VIC1,"2016/01/11 01:00:00",4486.27,37.14,TRADE
VIC1,"2016/01/11 01:30:00",4337.36,33.97,TRADE
VIC1,"2016/01/11 02:00:00",4235.46,34.92,TRADE
VIC1,"2016/01/11 02:30:00",4171.36,28.87,TRADE
VIC1,"2016/01/11 03:00:00",4117.87,25.01,TRADE
VIC1,"2016/01/11 03:30:00",4116.98,24.98,TRADE
VIC1,"2016/01/11 04:00:00",4137.54,27.24,TRADE
VIC1,"2016/01/11 04:30:00",4253.44,28.58,TRADE
VIC1,"2016/01/11 05:00:00",4381.99,32.23,TRADE
VIC1,"2016/01/11 05:30:00",4583.12,36.64,TRADE
VIC1,"2016/01/11 06:00:00",4828.91,39.04,TRADE
VIC1,"2016/01/11 06:30:00",5180.11,42.45,TRADE
VIC1,"2016/01/11 07:00:00",5463.15,41.98,TRADE
VIC1,"2016/01/11 07:30:00",5573.95,37.3,TRADE
VIC1,"2016/01/11 08:00:00",5812.96,45.71,TRADE
VIC1,"2016/01/11 08:30:00",6021.4,67.41,TRADE
VIC1,"2016/01/11 09:00:00",6140.87,58.65,TRADE
VIC1,"2016/01/11 09:30:00",6300.68,76.37,TRADE
VIC1,"2016/01/11 10:00:00",6382.19,67.43,TRADE
VIC1,"2016/01/11 10:30:00",6609.27,78.53,TRADE
VIC1,"2016/01/11 11:00:00",6938.36,79.47,TRADE
VIC1,"2016/01/11 11:30:00",7091.63,91.36,TRADE
VIC1,"2016/01/11 12:00:00",7183.41,90.93,TRADE
VIC1,"2016/01/11 12:30:00",7389.36,79.68,TRADE
VIC1,"2016/01/11 13:00:00",7550.22,93.59,TRADE
VIC1,"2016/01/11 13:30:00",7663.83,212.64,TRADE
VIC1,"2016/01/11 14:00:00",7879.16,259.83,TRADE
VIC1,"2016/01/11 14:30:00",7986.68,277.09,TRADE
VIC1,"2016/01/11 15:00:00",8142.34,287.08,TRADE
VIC1,"2016/01/11 15:30:00",7951.61,277.81,TRADE
VIC1,"2016/01/11 16:00:00",7506.4,116.9,TRADE
VIC1,"2016/01/11 16:30:00",7273.1,87.91,TRADE
VIC1,"2016/01/11 17:00:00",7099.72,97.9,TRADE
VIC1,"2016/01/11 17:30:00",6827.83,72.9,TRADE
VIC1,"2016/01/11 18:00:00",6577.8,52.71,TRADE
VIC1,"2016/01/11 18:30:00",6332.05,46.35,TRADE
VIC1,"2016/01/11 19:00:00",6090.06,60.29,TRADE
VIC1,"2016/01/11 19:30:00",5926.11,69.97,TRADE
VIC1,"2016/01/11 20:00:00",5767.1,64.84,TRADE
VIC1,"2016/01/11 20:30:00",5720.67,62.28,TRADE
VIC1,"2016/01/11 21:00:00",5531.02,56.21,TRADE
VIC1,"2016/01/11 21:30:00",5228.48,46.16,TRADE
VIC1,"2016/01/11 22:00:00",4989.86,37.57,TRADE
VIC1,"2016/01/11 22:30:00",4827.33,45.21,TRADE
VIC1,"2016/01/11 23:00:00",4843.71,46.01,TRADE
VIC1,"2016/01/11 23:30:00",5140.21,48.24,TRADE
VIC1,"2016/01/12 00:00:00",5075.81,44,TRADE
VIC1,"2016/01/12 00:30:00",4775.75,38.56,TRADE
VIC1,"2016/01/12 01:00:00",4603.3,33.99,TRADE
VIC1,"2016/01/12 01:30:00",4444.22,31.59,TRADE
VIC1,"2016/01/12 02:00:00",4319.07,31.83,TRADE
VIC1,"2016/01/12 02:30:00",4255.03,31.33,TRADE
VIC1,"2016/01/12 03:00:00",4163.77,30.66,TRADE
VIC1,"2016/01/12 03:30:00",4197.9,30.28,TRADE
VIC1,"2016/01/12 04:00:00",4213.4,29.67,TRADE
VIC1,"2016/01/12 04:30:00",4314.82,30.75,TRADE
VIC1,"2016/01/12 05:00:00",4388.95,32.6,TRADE
VIC1,"2016/01/12 05:30:00",4619.39,33.59,TRADE
VIC1,"2016/01/12 06:00:00",4822.54,35.59,TRADE
VIC1,"2016/01/12 06:30:00",5159.23,43.18,TRADE
VIC1,"2016/01/12 07:00:00",5397.91,51.96,TRADE
VIC1,"2016/01/12 07:30:00",5482.61,37.58,TRADE
VIC1,"2016/01/12 08:00:00",5606.06,42.09,TRADE
VIC1,"2016/01/12 08:30:00",5660.58,67.08,TRADE
VIC1,"2016/01/12 09:00:00",5693.89,82.73,TRADE
VIC1,"2016/01/12 09:30:00",5783.51,86.01,TRADE
VIC1,"2016/01/12 10:00:00",5793.92,74.65,TRADE
VIC1,"2016/01/12 10:30:00",5841.77,91.36,TRADE
VIC1,"2016/01/12 11:00:00",5934.36,85.57,TRADE
VIC1,"2016/01/12 11:30:00",6032.73,93.33,TRADE
VIC1,"2016/01/12 12:00:00",6060.71,121.88,TRADE
VIC1,"2016/01/12 12:30:00",6179.63,82.29,TRADE
VIC1,"2016/01/12 13:00:00",6189.05,94.99,TRADE
VIC1,"2016/01/12 13:30:00",6344.61,147.41,TRADE
VIC1,"2016/01/12 14:00:00",6467.88,118.7,TRADE
VIC1,"2016/01/12 14:30:00",6580.01,117.84,TRADE
VIC1,"2016/01/12 15:00:00",6652.91,75.92,TRADE
VIC1,"2016/01/12 15:30:00",6805.93,87.66,TRADE
VIC1,"2016/01/12 16:00:00",6962.14,81.19,TRADE
VIC1,"2016/01/12 16:30:00",7037,60.55,TRADE
VIC1,"2016/01/12 17:00:00",7065.67,60.31,TRADE
VIC1,"2016/01/12 17:30:00",6927.8,42.85,TRADE
VIC1,"2016/01/12 18:00:00",6805.74,40,TRADE
VIC1,"2016/01/12 18:30:00",6643.09,36.2,TRADE
VIC1,"2016/01/12 19:00:00",6443.66,43.61,TRADE
VIC1,"2016/01/12 19:30:00",6249.32,60,TRADE
VIC1,"2016/01/12 20:00:00",6093.89,63.4,TRADE
VIC1,"2016/01/12 20:30:00",6015.34,54.14,TRADE
VIC1,"2016/01/12 21:00:00",5855.7,51.4,TRADE
VIC1,"2016/01/12 21:30:00",5558.09,46.51,TRADE
VIC1,"2016/01/12 22:00:00",5259.5,35.97,TRADE
VIC1,"2016/01/12 22:30:00",5061.52,65.7,TRADE
VIC1,"2016/01/12 23:00:00",4960.54,48.04,TRADE
VIC1,"2016/01/12 23:30:00",5211.97,51.58,TRADE
VIC1,"2016/01/13 00:00:00",5134.65,47.47,TRADE
VIC1,"2016/01/13 00:30:00",4821.77,41.06,TRADE
VIC1,"2016/01/13 01:00:00",4593.94,39.29,TRADE
VIC1,"2016/01/13 01:30:00",4436.35,36.86,TRADE
VIC1,"2016/01/13 02:00:00",4289.15,35.14,TRADE
VIC1,"2016/01/13 02:30:00",4181.69,32.34,TRADE
VIC1,"2016/01/13 03:00:00",4151.14,34.74,TRADE
VIC1,"2016/01/13 03:30:00",4172.59,35.36,TRADE
VIC1,"2016/01/13 04:00:00",4192.55,36.75,TRADE
VIC1,"2016/01/13 04:30:00",4308.35,38.07,TRADE
VIC1,"2016/01/13 05:00:00",4477.43,38.29,TRADE
VIC1,"2016/01/13 05:30:00",4714.02,42.26,TRADE
VIC1,"2016/01/13 06:00:00",4971.6,35.61,TRADE
VIC1,"2016/01/13 06:30:00",5286.17,48.61,TRADE
VIC1,"2016/01/13 07:00:00",5579.74,48.72,TRADE
VIC1,"2016/01/13 07:30:00",5780.79,35.3,TRADE
VIC1,"2016/01/13 08:00:00",5935.36,38.11,TRADE
VIC1,"2016/01/13 08:30:00",6218.57,48.8,TRADE
VIC1,"2016/01/13 09:00:00",6388.58,43.56,TRADE
VIC1,"2016/01/13 09:30:00",6672.6,49.59,TRADE
VIC1,"2016/01/13 10:00:00",6807.25,47.43,TRADE
VIC1,"2016/01/13 10:30:00",7109.08,43.17,TRADE
VIC1,"2016/01/13 11:00:00",7463.11,73.99,TRADE
VIC1,"2016/01/13 11:30:00",7736.34,89.2,TRADE
VIC1,"2016/01/13 12:00:00",7954.8,97.36,TRADE
VIC1,"2016/01/13 12:30:00",8213.22,106.06,TRADE
VIC1,"2016/01/13 13:00:00",8336.82,138.57,TRADE
VIC1,"2016/01/13 13:30:00",8638.86,148.25,TRADE
VIC1,"2016/01/13 14:00:00",8810.5,98.45,TRADE
VIC1,"2016/01/13 14:30:00",9021.87,103.69,TRADE
VIC1,"2016/01/13 15:00:00",9115.62,207.33,TRADE
VIC1,"2016/01/13 15:30:00",9115.62,9137.03,TRADE
VIC1,"2016/01/13 16:00:00",9140.63,7477.35,TRADE
VIC1,"2016/01/13 16:30:00",9150.01,81.3,TRADE
VIC1,"2016/01/13 17:00:00",9141.1,247.38,TRADE
VIC1,"2016/01/13 17:30:00",8777.86,75.78,TRADE
VIC1,"2016/01/13 18:00:00",8392.34,85.68,TRADE
VIC1,"2016/01/13 18:30:00",8080.85,45.67,TRADE
VIC1,"2016/01/13 19:00:00",7939.46,66.13,TRADE
VIC1,"2016/01/13 19:30:00",7678.21,90.89,TRADE
VIC1,"2016/01/13 20:00:00",7554.93,94.7,TRADE
VIC1,"2016/01/13 20:30:00",7423.15,72.1,TRADE
VIC1,"2016/01/13 21:00:00",7188.34,68.79,TRADE
VIC1,"2016/01/13 21:30:00",6790.98,65.69,TRADE
VIC1,"2016/01/13 22:00:00",6386.67,38.34,TRADE
VIC1,"2016/01/13 22:30:00",6005.1,62.04,TRADE
VIC1,"2016/01/13 23:00:00",5822.98,38.55,TRADE
VIC1,"2016/01/13 23:30:00",5919.41,42.05,TRADE
VIC1,"2016/01/14 00:00:00",5604.77,38,TRADE
VIC1,"2016/01/14 00:30:00",5189.28,35.29,TRADE
VIC1,"2016/01/14 01:00:00",4888.8,32.76,TRADE
VIC1,"2016/01/14 01:30:00",4765.47,31.68,TRADE
VIC1,"2016/01/14 02:00:00",4510.97,27.43,TRADE
VIC1,"2016/01/14 02:30:00",4357.28,27.01,TRADE
VIC1,"2016/01/14 03:00:00",4252.74,25.15,TRADE
VIC1,"2016/01/14 03:30:00",4234,20.71,TRADE
VIC1,"2016/01/14 04:00:00",4203.44,20.49,TRADE
VIC1,"2016/01/14 04:30:00",4281.09,19.61,TRADE
VIC1,"2016/01/14 05:00:00",4403.5,19.35,TRADE
VIC1,"2016/01/14 05:30:00",4719.13,26.86,TRADE
VIC1,"2016/01/14 06:00:00",4940.25,31.66,TRADE
VIC1,"2016/01/14 06:30:00",5206.69,34.63,TRADE
VIC1,"2016/01/14 07:00:00",5436.2,45.31,TRADE
VIC1,"2016/01/14 07:30:00",5454.04,40.41,TRADE
VIC1,"2016/01/14 08:00:00",5505.3,40.42,TRADE
VIC1,"2016/01/14 08:30:00",5592.15,48.63,TRADE
VIC1,"2016/01/14 09:00:00",5571.61,50.86,TRADE
VIC1,"2016/01/14 09:30:00",5584.57,71.44,TRADE
VIC1,"2016/01/14 10:00:00",5563.6,80.36,TRADE
VIC1,"2016/01/14 10:30:00",5560.27,100.43,TRADE
VIC1,"2016/01/14 11:00:00",5539.84,67.54,TRADE
VIC1,"2016/01/14 11:30:00",5505.49,50.35,TRADE
VIC1,"2016/01/14 12:00:00",5494.05,31.66,TRADE
VIC1,"2016/01/14 12:30:00",5449.33,-0.26,TRADE
VIC1,"2016/01/14 13:00:00",5391.95,21.62,TRADE
VIC1,"2016/01/14 13:30:00",5443.19,26.93,TRADE
VIC1,"2016/01/14 14:00:00",5410.38,20.32,TRADE
VIC1,"2016/01/14 14:30:00",5309.62,40.13,TRADE
VIC1,"2016/01/14 15:00:00",5343.81,42.63,TRADE
VIC1,"2016/01/14 15:30:00",5229.32,36.89,TRADE
VIC1,"2016/01/14 16:00:00",5177.71,37.23,TRADE
VIC1,"2016/01/14 16:30:00",5156.26,34.61,TRADE
VIC1,"2016/01/14 17:00:00",5149.18,32.43,TRADE
VIC1,"2016/01/14 17:30:00",5026.62,28.67,TRADE
VIC1,"2016/01/14 18:00:00",4965.05,28.57,TRADE
VIC1,"2016/01/14 18:30:00",4864.06,27.65,TRADE
VIC1,"2016/01/14 19:00:00",4883.29,33.94,TRADE
VIC1,"2016/01/14 19:30:00",4863.58,33.67,TRADE
VIC1,"2016/01/14 20:00:00",4856.72,32.99,TRADE
VIC1,"2016/01/14 20:30:00",4828.44,34.25,TRADE
VIC1,"2016/01/14 21:00:00",4729,30.27,TRADE
VIC1,"2016/01/14 21:30:00",4561.19,28.41,TRADE
VIC1,"2016/01/14 22:00:00",4387.01,26.69,TRADE
VIC1,"2016/01/14 22:30:00",4348.54,30.65,TRADE
VIC1,"2016/01/14 23:00:00",4377.65,30.01,TRADE
VIC1,"2016/01/14 23:30:00",4676.24,31.62,TRADE
VIC1,"2016/01/15 00:00:00",4691.74,31.96,TRADE
VIC1,"2016/01/15 00:30:00",4430.96,23.7,TRADE
VIC1,"2016/01/15 01:00:00",4275.95,23.46,TRADE
VIC1,"2016/01/15 01:30:00",4141.93,20.26,TRADE
VIC1,"2016/01/15 02:00:00",3956.91,18.49,TRADE
VIC1,"2016/01/15 02:30:00",3874.13,17.48,TRADE
VIC1,"2016/01/15 03:00:00",3761.09,14.9,TRADE
VIC1,"2016/01/15 03:30:00",3852.65,16.57,TRADE
VIC1,"2016/01/15 04:00:00",3900.92,19.25,TRADE
VIC1,"2016/01/15 04:30:00",4013.38,24.76,TRADE
VIC1,"2016/01/15 05:00:00",4134.34,26.34,TRADE
VIC1,"2016/01/15 05:30:00",4427.53,29.18,TRADE
VIC1,"2016/01/15 06:00:00",4642.6,27.93,TRADE
VIC1,"2016/01/15 06:30:00",5018.62,32.8,TRADE
VIC1,"2016/01/15 07:00:00",5234.46,35.29,TRADE
VIC1,"2016/01/15 07:30:00",5214,34.94,TRADE
VIC1,"2016/01/15 08:00:00",5254.69,34.74,TRADE
VIC1,"2016/01/15 08:30:00",5241.13,34.97,TRADE
VIC1,"2016/01/15 09:00:00",5188.38,34,TRADE
VIC1,"2016/01/15 09:30:00",5178.35,33.42,TRADE
VIC1,"2016/01/15 10:00:00",5137.22,32.55,TRADE
VIC1,"2016/01/15 10:30:00",5144.01,32.41,TRADE
VIC1,"2016/01/15 11:00:00",5167.86,31.49,TRADE
VIC1,"2016/01/15 11:30:00",5181.44,31.61,TRADE
VIC1,"2016/01/15 12:00:00",5151.17,31,TRADE
VIC1,"2016/01/15 12:30:00",5104.29,31,TRADE
VIC1,"2016/01/15 13:00:00",5109.45,30.96,TRADE
VIC1,"2016/01/15 13:30:00",5053.74,28.32,TRADE
VIC1,"2016/01/15 14:00:00",5030.18,28.14,TRADE
VIC1,"2016/01/15 14:30:00",5010.39,26.72,TRADE
VIC1,"2016/01/15 15:00:00",5013.58,29.37,TRADE
VIC1,"2016/01/15 15:30:00",4940.18,34.77,TRADE
VIC1,"2016/01/15 16:00:00",4941.16,34.84,TRADE
VIC1,"2016/01/15 16:30:00",4942.41,34.97,TRADE
VIC1,"2016/01/15 17:00:00",4938.17,34.97,TRADE
VIC1,"2016/01/15 17:30:00",4870.71,33.94,TRADE
VIC1,"2016/01/15 18:00:00",4834.92,34.1,TRADE
VIC1,"2016/01/15 18:30:00",4757.43,33.21,TRADE
VIC1,"2016/01/15 19:00:00",4717.28,32.94,TRADE
VIC1,"2016/01/15 19:30:00",4691.23,33.31,TRADE
VIC1,"2016/01/15 20:00:00",4691.51,33.74,TRADE
VIC1,"2016/01/15 20:30:00",4748.81,32.92,TRADE
VIC1,"2016/01/15 21:00:00",4724.38,34.95,TRADE
VIC1,"2016/01/15 21:30:00",4540.57,32.72,TRADE
VIC1,"2016/01/15 22:00:00",4372.94,28.61,TRADE
VIC1,"2016/01/15 22:30:00",4351.21,31.41,TRADE
VIC1,"2016/01/15 23:00:00",4309.33,29.18,TRADE
VIC1,"2016/01/15 23:30:00",4580.25,31.53,TRADE
VIC1,"2016/01/16 00:00:00",4611.34,32.68,TRADE
VIC1,"2016/01/16 00:30:00",4347.55,26.17,TRADE
VIC1,"2016/01/16 01:00:00",4163.91,24.09,TRADE
VIC1,"2016/01/16 01:30:00",4056.8,22.4,TRADE
VIC1,"2016/01/16 02:00:00",3898.92,21.83,TRADE
VIC1,"2016/01/16 02:30:00",3783.63,18.56,TRADE
VIC1,"2016/01/16 03:00:00",3692.87,18.02,TRADE
VIC1,"2016/01/16 03:30:00",3704.78,16.09,TRADE
VIC1,"2016/01/16 04:00:00",3720.24,15.49,TRADE
VIC1,"2016/01/16 04:30:00",3773.56,17.75,TRADE
VIC1,"2016/01/16 05:00:00",3818.31,18.41,TRADE
VIC1,"2016/01/16 05:30:00",3868.49,16.63,TRADE
VIC1,"2016/01/16 06:00:00",3914.43,15.44,TRADE
VIC1,"2016/01/16 06:30:00",4103.36,18.36,TRADE
VIC1,"2016/01/16 07:00:00",4263.99,24.02,TRADE
VIC1,"2016/01/16 07:30:00",4255.76,25.43,TRADE
VIC1,"2016/01/16 08:00:00",4328.55,25.48,TRADE
VIC1,"2016/01/16 08:30:00",4405.87,24.81,TRADE
VIC1,"2016/01/16 09:00:00",4427.25,25.31,TRADE
VIC1,"2016/01/16 09:30:00",4397.04,26.05,TRADE
VIC1,"2016/01/16 10:00:00",4369.71,26.97,TRADE
VIC1,"2016/01/16 10:30:00",4343.39,27.15,TRADE
VIC1,"2016/01/16 11:00:00",4303.25,27.77,TRADE
VIC1,"2016/01/16 11:30:00",4275.71,26.98,TRADE
VIC1,"2016/01/16 12:00:00",4281.43,27.34,TRADE
VIC1,"2016/01/16 12:30:00",4224.46,26.3,TRADE
VIC1,"2016/01/16 13:00:00",4209.59,26.58,TRADE
VIC1,"2016/01/16 13:30:00",4236.85,24.74,TRADE
VIC1,"2016/01/16 14:00:00",4250.81,25.21,TRADE
VIC1,"2016/01/16 14:30:00",4305.89,24.77,TRADE
VIC1,"2016/01/16 15:00:00",4365.3,25.64,TRADE
VIC1,"2016/01/16 15:30:00",4452.11,26.26,TRADE
VIC1,"2016/01/16 16:00:00",4567.68,28.15,TRADE
VIC1,"2016/01/16 16:30:00",4634.58,26.98,TRADE
VIC1,"2016/01/16 17:00:00",4731.78,26,TRADE
VIC1,"2016/01/16 17:30:00",4756.01,25.67,TRADE
VIC1,"2016/01/16 18:00:00",4733.38,25.16,TRADE
VIC1,"2016/01/16 18:30:00",4653.71,24.02,TRADE
VIC1,"2016/01/16 19:00:00",4619.67,24,TRADE
VIC1,"2016/01/16 19:30:00",4548.42,24.06,TRADE
VIC1,"2016/01/16 20:00:00",4562.32,23.62,TRADE
VIC1,"2016/01/16 20:30:00",4630.62,23.9,TRADE
VIC1,"2016/01/16 21:00:00",4589.62,23.48,TRADE
VIC1,"2016/01/16 21:30:00",4474.93,23.11,TRADE
VIC1,"2016/01/16 22:00:00",4305.59,20.76,TRADE
VIC1,"2016/01/16 22:30:00",4252.53,19.96,TRADE
VIC1,"2016/01/16 23:00:00",4269.19,19.7,TRADE
VIC1,"2016/01/16 23:30:00",4607.16,20.44,TRADE
VIC1,"2016/01/17 00:00:00",4664.61,22.43,TRADE
VIC1,"2016/01/17 00:30:00",4410.03,22.21,TRADE
VIC1,"2016/01/17 01:00:00",4200.78,18.81,TRADE
VIC1,"2016/01/17 01:30:00",4020.93,18.17,TRADE
VIC1,"2016/01/17 02:00:00",3887.76,16.61,TRADE
VIC1,"2016/01/17 02:30:00",3801.11,13.88,TRADE
VIC1,"2016/01/17 03:00:00",3722.69,14.83,TRADE
VIC1,"2016/01/17 03:30:00",3696.46,15.36,TRADE
VIC1,"2016/01/17 04:00:00",3666.82,15,TRADE
VIC1,"2016/01/17 04:30:00",3671.22,12.02,TRADE
VIC1,"2016/01/17 05:00:00",3706.53,14.87,TRADE
VIC1,"2016/01/17 05:30:00",3714.02,14.71,TRADE
VIC1,"2016/01/17 06:00:00",3699.06,12.35,TRADE
VIC1,"2016/01/17 06:30:00",3761.97,14.89,TRADE
VIC1,"2016/01/17 07:00:00",3844.72,18.16,TRADE
VIC1,"2016/01/17 07:30:00",3852.51,18.96,TRADE
VIC1,"2016/01/17 08:00:00",3999.44,20.48,TRADE
VIC1,"2016/01/17 08:30:00",4119.39,23.09,TRADE
VIC1,"2016/01/17 09:00:00",4216.55,23.37,TRADE
VIC1,"2016/01/17 09:30:00",4245.64,21.8,TRADE
VIC1,"2016/01/17 10:00:00",4317.56,21.16,TRADE
VIC1,"2016/01/17 10:30:00",4439.73,21.35,TRADE
VIC1,"2016/01/17 11:00:00",4555.42,25.5,TRADE
VIC1,"2016/01/17 11:30:00",4612.77,26.7,TRADE
VIC1,"2016/01/17 12:00:00",4683.61,27.61,TRADE
VIC1,"2016/01/17 12:30:00",4759.25,26.76,TRADE
VIC1,"2016/01/17 13:00:00",4859.56,27.85,TRADE
VIC1,"2016/01/17 13:30:00",4948.89,28.12,TRADE
VIC1,"2016/01/17 14:00:00",5087.21,29.44,TRADE
VIC1,"2016/01/17 14:30:00",5205.01,32.87,TRADE
VIC1,"2016/01/17 15:00:00",5384.52,34.2,TRADE
VIC1,"2016/01/17 15:30:00",5584.76,35.18,TRADE
VIC1,"2016/01/17 16:00:00",5791.34,38.57,TRADE
VIC1,"2016/01/17 16:30:00",5933.13,42.42,TRADE
VIC1,"2016/01/17 17:00:00",6094.42,46.5,TRADE
VIC1,"2016/01/17 17:30:00",6207.48,46.86,TRADE
VIC1,"2016/01/17 18:00:00",6255.15,47.61,TRADE
VIC1,"2016/01/17 18:30:00",6205.6,45.35,TRADE
VIC1,"2016/01/17 19:00:00",6119.62,51.52,TRADE
VIC1,"2016/01/17 19:30:00",5928.64,47.27,TRADE
VIC1,"2016/01/17 20:00:00",5802.23,42.38,TRADE
VIC1,"2016/01/17 20:30:00",5755.88,38.86,TRADE
VIC1,"2016/01/17 21:00:00",5611.42,35.63,TRADE
VIC1,"2016/01/17 21:30:00",5315.53,32.55,TRADE
VIC1,"2016/01/17 22:00:00",5056.92,30.18,TRADE
VIC1,"2016/01/17 22:30:00",4901.11,26.54,TRADE
VIC1,"2016/01/17 23:00:00",4826.09,22.39,TRADE
VIC1,"2016/01/17 23:30:00",5049.05,26.06,TRADE
VIC1,"2016/01/18 00:00:00",4987.06,25.51,TRADE
VIC1,"2016/01/18 00:30:00",4693.7,23.89,TRADE
VIC1,"2016/01/18 01:00:00",4497.98,22.26,TRADE
VIC1,"2016/01/18 01:30:00",4330.9,22.09,TRADE
VIC1,"2016/01/18 02:00:00",4205.36,21.82,TRADE
VIC1,"2016/01/18 02:30:00",4125.04,21.34,TRADE
VIC1,"2016/01/18 03:00:00",4088.22,21.23,TRADE
VIC1,"2016/01/18 03:30:00",4077.32,18.61,TRADE
VIC1,"2016/01/18 04:00:00",4101.44,18.38,TRADE
VIC1,"2016/01/18 04:30:00",4232.08,21.25,TRADE
VIC1,"2016/01/18 05:00:00",4387.31,23.02,TRADE
VIC1,"2016/01/18 05:30:00",4698.88,24.26,TRADE
VIC1,"2016/01/18 06:00:00",4929.78,26.08,TRADE
VIC1,"2016/01/18 06:30:00",5304.69,29.85,TRADE
VIC1,"2016/01/18 07:00:00",5614.25,35.13,TRADE
VIC1,"2016/01/18 07:30:00",5765.45,35.29,TRADE
VIC1,"2016/01/18 08:00:00",5975.64,35.41,TRADE
VIC1,"2016/01/18 08:30:00",6152.48,37.93,TRADE
VIC1,"2016/01/18 09:00:00",6222.64,39.63,TRADE
VIC1,"2016/01/18 09:30:00",6321.98,37.76,TRADE
VIC1,"2016/01/18 10:00:00",6458.44,37.82,TRADE
VIC1,"2016/01/18 10:30:00",6666.68,40.81,TRADE
VIC1,"2016/01/18 11:00:00",6843.43,47.64,TRADE
VIC1,"2016/01/18 11:30:00",6982.35,43.59,TRADE
VIC1,"2016/01/18 12:00:00",7171.02,51.45,TRADE
VIC1,"2016/01/18 12:30:00",7364.07,50.69,TRADE
VIC1,"2016/01/18 13:00:00",7470.26,56.29,TRADE
VIC1,"2016/01/18 13:30:00",7628.06,47.14,TRADE
VIC1,"2016/01/18 14:00:00",7815.16,45.11,TRADE
VIC1,"2016/01/18 14:30:00",7967.91,52.02,TRADE
