REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2013/03/09 19:30:00",8415.42,63.89,TRADE
NSW1,"2013/03/09 20:00:00",8269.22,58.97,TRADE
NSW1,"2013/03/09 20:30:00",8098.36,59.15,TRADE
NSW1,"2013/03/09 21:00:00",7965.87,58.75,TRADE
NSW1,"2013/03/09 21:30:00",7824.57,58.48,TRADE
NSW1,"2013/03/09 22:00:00",7758.75,56.45,TRADE
NSW1,"2013/03/09 22:30:00",7701.44,62.37,TRADE
NSW1,"2013/03/09 23:00:00",7488.89,62.88,TRADE
NSW1,"2013/03/09 23:30:00",7281.13,60.45,TRADE
NSW1,"2013/03/10 00:00:00",7156.63,59.05,TRADE
NSW1,"2013/03/10 00:30:00",6964.9,58.75,TRADE
NSW1,"2013/03/10 01:00:00",6497.89,49.07,TRADE
NSW1,"2013/03/10 01:30:00",6238.38,49.44,TRADE
NSW1,"2013/03/10 02:00:00",6112.8,49.44,TRADE
NSW1,"2013/03/10 02:30:00",6170.73,49.46,TRADE
NSW1,"2013/03/10 03:00:00",6076.19,49.41,TRADE
NSW1,"2013/03/10 03:30:00",6071.03,49.81,TRADE
NSW1,"2013/03/10 04:00:00",6075.81,49.6,TRADE
NSW1,"2013/03/10 04:30:00",6130.73,49.49,TRADE
NSW1,"2013/03/10 05:00:00",6123.62,49.3,TRADE
NSW1,"2013/03/10 05:30:00",6299.1,49.9,TRADE
NSW1,"2013/03/10 06:00:00",6327.64,49.04,TRADE
NSW1,"2013/03/10 06:30:00",6530.87,49.58,TRADE
NSW1,"2013/03/10 07:00:00",6805.85,49.98,TRADE
NSW1,"2013/03/10 07:30:00",7108,50.35,TRADE
NSW1,"2013/03/10 08:00:00",7448.34,52.39,TRADE
NSW1,"2013/03/10 08:30:00",7614.43,54.16,TRADE
NSW1,"2013/03/10 09:00:00",7793.53,57.8,TRADE
NSW1,"2013/03/10 09:30:00",7991.86,60.02,TRADE
NSW1,"2013/03/10 10:00:00",7978.47,58.77,TRADE
NSW1,"2013/03/10 10:30:00",8082.22,63.25,TRADE
NSW1,"2013/03/10 11:00:00",8117.77,59.6,TRADE
NSW1,"2013/03/10 11:30:00",8188.34,62.32,TRADE
NSW1,"2013/03/10 12:00:00",8193.79,59.79,TRADE
NSW1,"2013/03/10 12:30:00",8225.97,57.63,TRADE
NSW1,"2013/03/10 13:00:00",8241.95,55.16,TRADE
NSW1,"2013/03/10 13:30:00",8280.5,55.19,TRADE
NSW1,"2013/03/10 14:00:00",8343.21,55.01,TRADE
NSW1,"2013/03/10 14:30:00",8368.05,56.21,TRADE
NSW1,"2013/03/10 15:00:00",8479.08,56.3,TRADE
NSW1,"2013/03/10 15:30:00",8575.76,59.21,TRADE
NSW1,"2013/03/10 16:00:00",8635.91,61.37,TRADE
NSW1,"2013/03/10 16:30:00",8602.88,61.4,TRADE
NSW1,"2013/03/10 17:00:00",8616.61,62.31,TRADE
NSW1,"2013/03/10 17:30:00",8582.79,58.32,TRADE
NSW1,"2013/03/10 18:00:00",8474.46,58.47,TRADE
NSW1,"2013/03/10 18:30:00",8430.52,55.98,TRADE
NSW1,"2013/03/10 19:00:00",8543.47,61.58,TRADE
NSW1,"2013/03/10 19:30:00",8560.97,68.05,TRADE
NSW1,"2013/03/10 20:00:00",8402.55,62.86,TRADE
NSW1,"2013/03/10 20:30:00",8180.96,60.75,TRADE
NSW1,"2013/03/10 21:00:00",7984.93,56.03,TRADE
NSW1,"2013/03/10 21:30:00",7846.94,52.58,TRADE
NSW1,"2013/03/10 22:00:00",7633.04,49.19,TRADE
NSW1,"2013/03/10 22:30:00",7495.89,49.91,TRADE
NSW1,"2013/03/10 23:00:00",7337.12,49.73,TRADE
NSW1,"2013/03/10 23:30:00",7069.29,49.7,TRADE
NSW1,"2013/03/11 00:00:00",6929.48,50.75,TRADE
NSW1,"2013/03/11 00:30:00",6765.26,48.82,TRADE
NSW1,"2013/03/11 01:00:00",6617.07,48.32,TRADE
NSW1,"2013/03/11 01:30:00",6386.88,45.62,TRADE
NSW1,"2013/03/11 02:00:00",6307.07,45.46,TRADE
NSW1,"2013/03/11 02:30:00",6155.73,45.13,TRADE
NSW1,"2013/03/11 03:00:00",6140.62,45.44,TRADE
NSW1,"2013/03/11 03:30:00",6192.86,45.71,TRADE
NSW1,"2013/03/11 04:00:00",6265.31,46.1,TRADE
NSW1,"2013/03/11 04:30:00",6478.91,47.42,TRADE
NSW1,"2013/03/11 05:00:00",6771.19,50.07,TRADE
NSW1,"2013/03/11 05:30:00",7360.15,52.61,TRADE
NSW1,"2013/03/11 06:00:00",7831.66,51.88,TRADE
NSW1,"2013/03/11 06:30:00",8219.09,53.77,TRADE
NSW1,"2013/03/11 07:00:00",8580.04,55.75,TRADE
NSW1,"2013/03/11 07:30:00",8810.72,54.56,TRADE
NSW1,"2013/03/11 08:00:00",8975.71,55.16,TRADE
NSW1,"2013/03/11 08:30:00",9206.19,55.08,TRADE
NSW1,"2013/03/11 09:00:00",9346.73,61.11,TRADE
NSW1,"2013/03/11 09:30:00",9492.36,62.19,TRADE
NSW1,"2013/03/11 10:00:00",9501.04,59.89,TRADE
NSW1,"2013/03/11 10:30:00",9561.72,55.03,TRADE
NSW1,"2013/03/11 11:00:00",9584.67,60,TRADE
NSW1,"2013/03/11 11:30:00",9633.76,63.1,TRADE
NSW1,"2013/03/11 12:00:00",9670.62,66.23,TRADE
NSW1,"2013/03/11 12:30:00",9728.62,64.32,TRADE
NSW1,"2013/03/11 13:00:00",9718.06,61.34,TRADE
NSW1,"2013/03/11 13:30:00",9824.24,63.92,TRADE
NSW1,"2013/03/11 14:00:00",9754.01,59.1,TRADE
NSW1,"2013/03/11 14:30:00",9680.38,66.82,TRADE
NSW1,"2013/03/11 15:00:00",9791.12,71.83,TRADE
NSW1,"2013/03/11 15:30:00",9826.19,67.43,TRADE
NSW1,"2013/03/11 16:00:00",9824.76,69.09,TRADE
NSW1,"2013/03/11 16:30:00",9813.03,72.62,TRADE
NSW1,"2013/03/11 17:00:00",9760.49,69.46,TRADE
NSW1,"2013/03/11 17:30:00",9535.84,65.71,TRADE
NSW1,"2013/03/11 18:00:00",9273.14,60.16,TRADE
NSW1,"2013/03/11 18:30:00",9127.66,62.45,TRADE
NSW1,"2013/03/11 19:00:00",9187.15,62.55,TRADE
NSW1,"2013/03/11 19:30:00",9073.44,57.39,TRADE
NSW1,"2013/03/11 20:00:00",8871.31,60.36,TRADE
NSW1,"2013/03/11 20:30:00",8605.54,58.77,TRADE
NSW1,"2013/03/11 21:00:00",8335.02,54.33,TRADE
NSW1,"2013/03/11 21:30:00",8256.63,55.57,TRADE
NSW1,"2013/03/11 22:00:00",8003.31,51.78,TRADE
NSW1,"2013/03/11 22:30:00",7917.29,67.81,TRADE
NSW1,"2013/03/11 23:00:00",7757.01,60.33,TRADE
NSW1,"2013/03/11 23:30:00",7507.35,60.68,TRADE
NSW1,"2013/03/12 00:00:00",7411.21,59.11,TRADE
NSW1,"2013/03/12 00:30:00",7256.62,52.78,TRADE
NSW1,"2013/03/12 01:00:00",6984.91,51.51,TRADE
NSW1,"2013/03/12 01:30:00",6770.24,50.05,TRADE
NSW1,"2013/03/12 02:00:00",6477.12,48.56,TRADE
NSW1,"2013/03/12 02:30:00",6299.95,48.02,TRADE
NSW1,"2013/03/12 03:00:00",6318.74,46.69,TRADE
NSW1,"2013/03/12 03:30:00",6291.63,46.28,TRADE
NSW1,"2013/03/12 04:00:00",6400.27,48.52,TRADE
NSW1,"2013/03/12 04:30:00",6589.31,49.05,TRADE
NSW1,"2013/03/12 05:00:00",6885.99,49.97,TRADE
NSW1,"2013/03/12 05:30:00",7508.81,52.48,TRADE
NSW1,"2013/03/12 06:00:00",7958.82,53.25,TRADE
NSW1,"2013/03/12 06:30:00",8374.19,67.8,TRADE
NSW1,"2013/03/12 07:00:00",8726.06,59.08,TRADE
NSW1,"2013/03/12 07:30:00",8834,49.52,TRADE
NSW1,"2013/03/12 08:00:00",8905.11,51.94,TRADE
NSW1,"2013/03/12 08:30:00",9094.58,53.15,TRADE
NSW1,"2013/03/12 09:00:00",9249.79,54.7,TRADE
NSW1,"2013/03/12 09:30:00",9330.27,53.62,TRADE
NSW1,"2013/03/12 10:00:00",9336.39,53.64,TRADE
NSW1,"2013/03/12 10:30:00",9370.14,54.51,TRADE
NSW1,"2013/03/12 11:00:00",9437.11,54.93,TRADE
NSW1,"2013/03/12 11:30:00",9453.36,55.98,TRADE
NSW1,"2013/03/12 12:00:00",9437.75,57.64,TRADE
NSW1,"2013/03/12 12:30:00",9473.01,54.05,TRADE
NSW1,"2013/03/12 13:00:00",9537.34,55.6,TRADE
NSW1,"2013/03/12 13:30:00",9542.34,55.14,TRADE
NSW1,"2013/03/12 14:00:00",9564,55.01,TRADE
NSW1,"2013/03/12 14:30:00",9558.96,56.04,TRADE
NSW1,"2013/03/12 15:00:00",9659.9,50.81,TRADE
NSW1,"2013/03/12 15:30:00",9699.1,53.47,TRADE
NSW1,"2013/03/12 16:00:00",9726.27,54.54,TRADE
NSW1,"2013/03/12 16:30:00",9692.38,58.89,TRADE
NSW1,"2013/03/12 17:00:00",9616.1,54.98,TRADE
NSW1,"2013/03/12 17:30:00",9340.55,52.89,TRADE
NSW1,"2013/03/12 18:00:00",9198.52,58.17,TRADE
NSW1,"2013/03/12 18:30:00",9016.27,55.88,TRADE
NSW1,"2013/03/12 19:00:00",9123.75,55.57,TRADE
NSW1,"2013/03/12 19:30:00",8958.56,54.99,TRADE
NSW1,"2013/03/12 20:00:00",8733.25,55.11,TRADE
NSW1,"2013/03/12 20:30:00",8504.46,57,TRADE
NSW1,"2013/03/12 21:00:00",8216.3,52.54,TRADE
NSW1,"2013/03/12 21:30:00",8176.59,49.95,TRADE
NSW1,"2013/03/12 22:00:00",7937.08,50.06,TRADE
NSW1,"2013/03/12 22:30:00",7863.08,61.31,TRADE
NSW1,"2013/03/12 23:00:00",7741.57,51.31,TRADE
NSW1,"2013/03/12 23:30:00",7532.88,50.69,TRADE
NSW1,"2013/03/13 00:00:00",7383.58,50,TRADE
NSW1,"2013/03/13 00:30:00",7198.14,49.68,TRADE
NSW1,"2013/03/13 01:00:00",6953.63,49.26,TRADE
NSW1,"2013/03/13 01:30:00",6627.81,48.78,TRADE
NSW1,"2013/03/13 02:00:00",6396.95,46.64,TRADE
NSW1,"2013/03/13 02:30:00",6259.32,44.99,TRADE
NSW1,"2013/03/13 03:00:00",6175.6,45.06,TRADE
NSW1,"2013/03/13 03:30:00",6153.39,45.07,TRADE
NSW1,"2013/03/13 04:00:00",6273.05,45.98,TRADE
NSW1,"2013/03/13 04:30:00",6508.25,47.65,TRADE
NSW1,"2013/03/13 05:00:00",6783.25,50.19,TRADE
NSW1,"2013/03/13 05:30:00",7431.96,52.61,TRADE
NSW1,"2013/03/13 06:00:00",7894.47,51.67,TRADE
NSW1,"2013/03/13 06:30:00",8286.2,69.23,TRADE
NSW1,"2013/03/13 07:00:00",8590.81,64.66,TRADE
NSW1,"2013/03/13 07:30:00",8724.11,49.53,TRADE
NSW1,"2013/03/13 08:00:00",8794.78,53.87,TRADE
NSW1,"2013/03/13 08:30:00",8978.32,54.49,TRADE
NSW1,"2013/03/13 09:00:00",9117.38,54.95,TRADE
NSW1,"2013/03/13 09:30:00",9217.19,54.93,TRADE
NSW1,"2013/03/13 10:00:00",9206.94,55,TRADE
NSW1,"2013/03/13 10:30:00",9194.31,54.97,TRADE
NSW1,"2013/03/13 11:00:00",9244.19,54.99,TRADE
NSW1,"2013/03/13 11:30:00",9267.28,54.99,TRADE
NSW1,"2013/03/13 12:00:00",9304.34,54.99,TRADE
NSW1,"2013/03/13 12:30:00",9383.55,55.01,TRADE
NSW1,"2013/03/13 13:00:00",9474.74,55.32,TRADE
NSW1,"2013/03/13 13:30:00",9541.88,56.39,TRADE
NSW1,"2013/03/13 14:00:00",9551.86,56.51,TRADE
NSW1,"2013/03/13 14:30:00",9604.74,55.2,TRADE
NSW1,"2013/03/13 15:00:00",9736.15,56.39,TRADE
NSW1,"2013/03/13 15:30:00",9774.67,55.24,TRADE
NSW1,"2013/03/13 16:00:00",9833.87,56.17,TRADE
NSW1,"2013/03/13 16:30:00",9748.18,56.7,TRADE
NSW1,"2013/03/13 17:00:00",9675.79,56.32,TRADE
NSW1,"2013/03/13 17:30:00",9382.61,54.22,TRADE
NSW1,"2013/03/13 18:00:00",9261.88,55.01,TRADE
NSW1,"2013/03/13 18:30:00",9058.44,53.84,TRADE
NSW1,"2013/03/13 19:00:00",9187.19,58.32,TRADE
NSW1,"2013/03/13 19:30:00",9072.09,56.72,TRADE
NSW1,"2013/03/13 20:00:00",8854.48,53.37,TRADE
NSW1,"2013/03/13 20:30:00",8664.32,50.49,TRADE
NSW1,"2013/03/13 21:00:00",8318.55,50.07,TRADE
NSW1,"2013/03/13 21:30:00",8220.8,49.98,TRADE
NSW1,"2013/03/13 22:00:00",7950.19,48.99,TRADE
NSW1,"2013/03/13 22:30:00",7886.66,52.97,TRADE
NSW1,"2013/03/13 23:00:00",7699.08,49.41,TRADE
NSW1,"2013/03/13 23:30:00",7472.72,50,TRADE
NSW1,"2013/03/14 00:00:00",7363.18,49.81,TRADE
NSW1,"2013/03/14 00:30:00",7165.96,49.61,TRADE
NSW1,"2013/03/14 01:00:00",6894.76,49.4,TRADE
NSW1,"2013/03/14 01:30:00",6574.39,47.36,TRADE
NSW1,"2013/03/14 02:00:00",6364.39,45.86,TRADE
NSW1,"2013/03/14 02:30:00",6251.21,45.92,TRADE
NSW1,"2013/03/14 03:00:00",6181.6,45.94,TRADE
NSW1,"2013/03/14 03:30:00",6184.61,46.22,TRADE
NSW1,"2013/03/14 04:00:00",6277.54,46.53,TRADE
NSW1,"2013/03/14 04:30:00",6469.25,48.26,TRADE
NSW1,"2013/03/14 05:00:00",6770.32,49.82,TRADE
NSW1,"2013/03/14 05:30:00",7344.99,50.05,TRADE
NSW1,"2013/03/14 06:00:00",7892.63,51.05,TRADE
NSW1,"2013/03/14 06:30:00",8269.55,63.93,TRADE
NSW1,"2013/03/14 07:00:00",8614.77,60.62,TRADE
NSW1,"2013/03/14 07:30:00",8752.16,49.06,TRADE
NSW1,"2013/03/14 08:00:00",8815.04,51.46,TRADE
NSW1,"2013/03/14 08:30:00",9000.36,54.26,TRADE
NSW1,"2013/03/14 09:00:00",9140.83,55,TRADE
NSW1,"2013/03/14 09:30:00",9212.97,54.91,TRADE
NSW1,"2013/03/14 10:00:00",9204.37,54.88,TRADE
NSW1,"2013/03/14 10:30:00",9205.06,54.63,TRADE
NSW1,"2013/03/14 11:00:00",9237.72,55,TRADE
NSW1,"2013/03/14 11:30:00",9240.4,55.01,TRADE
NSW1,"2013/03/14 12:00:00",9246.43,54.56,TRADE
NSW1,"2013/03/14 12:30:00",9192.75,54.71,TRADE
NSW1,"2013/03/14 13:00:00",9263.5,55,TRADE
NSW1,"2013/03/14 13:30:00",9253.61,54.98,TRADE
NSW1,"2013/03/14 14:00:00",9237.02,54.97,TRADE
NSW1,"2013/03/14 14:30:00",9195.48,54.91,TRADE
NSW1,"2013/03/14 15:00:00",9249.77,54.39,TRADE
NSW1,"2013/03/14 15:30:00",9275.24,55.11,TRADE
NSW1,"2013/03/14 16:00:00",9295.76,54.3,TRADE
NSW1,"2013/03/14 16:30:00",9231.09,54.96,TRADE
NSW1,"2013/03/14 17:00:00",9209.27,54.84,TRADE
NSW1,"2013/03/14 17:30:00",9017.49,52.67,TRADE
NSW1,"2013/03/14 18:00:00",8958.1,57.33,TRADE
NSW1,"2013/03/14 18:30:00",8914.04,54.59,TRADE
NSW1,"2013/03/14 19:00:00",8985.5,56.55,TRADE
NSW1,"2013/03/14 19:30:00",8913.74,57.19,TRADE
NSW1,"2013/03/14 20:00:00",8717.83,55.77,TRADE
NSW1,"2013/03/14 20:30:00",8377.62,50.79,TRADE
NSW1,"2013/03/14 21:00:00",8057.94,49.91,TRADE
NSW1,"2013/03/14 21:30:00",8037.17,50.51,TRADE
NSW1,"2013/03/14 22:00:00",7915.93,48.44,TRADE
NSW1,"2013/03/14 22:30:00",7781.78,50.28,TRADE
NSW1,"2013/03/14 23:00:00",7640.24,49.63,TRADE
NSW1,"2013/03/14 23:30:00",7427.95,50.56,TRADE
NSW1,"2013/03/15 00:00:00",7255.66,49.53,TRADE
NSW1,"2013/03/15 00:30:00",7144.21,49.17,TRADE
NSW1,"2013/03/15 01:00:00",6874.11,48.7,TRADE
NSW1,"2013/03/15 01:30:00",6597.71,47.17,TRADE
NSW1,"2013/03/15 02:00:00",6397.13,45.61,TRADE
NSW1,"2013/03/15 02:30:00",6230.31,44.81,TRADE
NSW1,"2013/03/15 03:00:00",6159.98,45.26,TRADE
NSW1,"2013/03/15 03:30:00",6188.58,45.5,TRADE
NSW1,"2013/03/15 04:00:00",6260.68,45.95,TRADE
NSW1,"2013/03/15 04:30:00",6465.65,48.57,TRADE
NSW1,"2013/03/15 05:00:00",6773.33,50.19,TRADE
NSW1,"2013/03/15 05:30:00",7384.33,50.2,TRADE
NSW1,"2013/03/15 06:00:00",7905.12,53.14,TRADE
NSW1,"2013/03/15 06:30:00",8283.77,56.24,TRADE
NSW1,"2013/03/15 07:00:00",8644,54.74,TRADE
NSW1,"2013/03/15 07:30:00",8809.05,54.33,TRADE
NSW1,"2013/03/15 08:00:00",8922.5,54.92,TRADE
NSW1,"2013/03/15 08:30:00",9084.93,55.22,TRADE
NSW1,"2013/03/15 09:00:00",9197.25,55.01,TRADE
NSW1,"2013/03/15 09:30:00",9219.53,54.65,TRADE
NSW1,"2013/03/15 10:00:00",9234.87,55.02,TRADE
NSW1,"2013/03/15 10:30:00",9201.84,55.04,TRADE
NSW1,"2013/03/15 11:00:00",9214.9,55.85,TRADE
NSW1,"2013/03/15 11:30:00",9175.29,55.68,TRADE
NSW1,"2013/03/15 12:00:00",9106.32,55.5,TRADE
NSW1,"2013/03/15 12:30:00",9128.44,55.01,TRADE
NSW1,"2013/03/15 13:00:00",9126.27,54.97,TRADE
NSW1,"2013/03/15 13:30:00",9125.16,55.2,TRADE
NSW1,"2013/03/15 14:00:00",9042.52,55.01,TRADE
NSW1,"2013/03/15 14:30:00",8936.67,54.79,TRADE
NSW1,"2013/03/15 15:00:00",8951.02,55.02,TRADE
NSW1,"2013/03/15 15:30:00",9004.41,54.92,TRADE
NSW1,"2013/03/15 16:00:00",9059.89,54.54,TRADE
NSW1,"2013/03/15 16:30:00",8978.91,53.23,TRADE
NSW1,"2013/03/15 17:00:00",8907.9,53.89,TRADE
NSW1,"2013/03/15 17:30:00",8691.37,51.53,TRADE
NSW1,"2013/03/15 18:00:00",8609.29,52.69,TRADE
NSW1,"2013/03/15 18:30:00",8511.03,54.63,TRADE
NSW1,"2013/03/15 19:00:00",8580.99,54.82,TRADE
NSW1,"2013/03/15 19:30:00",8453.22,54.81,TRADE
NSW1,"2013/03/15 20:00:00",8235.28,53.2,TRADE
NSW1,"2013/03/15 20:30:00",8086.12,51.02,TRADE
NSW1,"2013/03/15 21:00:00",7856.91,50.69,TRADE
NSW1,"2013/03/15 21:30:00",7958.16,51.42,TRADE
NSW1,"2013/03/15 22:00:00",7822.33,50.08,TRADE
NSW1,"2013/03/15 22:30:00",7844.25,50.76,TRADE
NSW1,"2013/03/15 23:00:00",7711.99,49.61,TRADE
NSW1,"2013/03/15 23:30:00",7515.64,49.93,TRADE
NSW1,"2013/03/16 00:00:00",7394.58,51.81,TRADE
NSW1,"2013/03/16 00:30:00",7168.81,49.86,TRADE
NSW1,"2013/03/16 01:00:00",6922.37,49.5,TRADE
NSW1,"2013/03/16 01:30:00",6619.73,49.73,TRADE
NSW1,"2013/03/16 02:00:00",6373.68,46.33,TRADE
NSW1,"2013/03/16 02:30:00",6202.8,45.41,TRADE
NSW1,"2013/03/16 03:00:00",6100.08,45.44,TRADE
NSW1,"2013/03/16 03:30:00",6066.41,44.62,TRADE
NSW1,"2013/03/16 04:00:00",6089.32,45.49,TRADE
NSW1,"2013/03/16 04:30:00",6171.71,45.87,TRADE
NSW1,"2013/03/16 05:00:00",6249.94,46.42,TRADE
NSW1,"2013/03/16 05:30:00",6459.72,48.78,TRADE
NSW1,"2013/03/16 06:00:00",6636.18,48.29,TRADE
NSW1,"2013/03/16 06:30:00",6816.19,48.88,TRADE
NSW1,"2013/03/16 07:00:00",7133.45,50.01,TRADE
NSW1,"2013/03/16 07:30:00",7554.99,51.63,TRADE
NSW1,"2013/03/16 08:00:00",7833.45,53.56,TRADE
NSW1,"2013/03/16 08:30:00",8115.56,54.36,TRADE
NSW1,"2013/03/16 09:00:00",8188.86,54.78,TRADE
NSW1,"2013/03/16 09:30:00",8275.05,54.95,TRADE
NSW1,"2013/03/16 10:00:00",8187.93,54.98,TRADE
NSW1,"2013/03/16 10:30:00",8194.41,54.92,TRADE
NSW1,"2013/03/16 11:00:00",8186.04,54.34,TRADE
NSW1,"2013/03/16 11:30:00",8150.01,54.45,TRADE
NSW1,"2013/03/16 12:00:00",8135.66,54.05,TRADE
NSW1,"2013/03/16 12:30:00",8155.95,53.17,TRADE
NSW1,"2013/03/16 13:00:00",8195.37,52.6,TRADE
NSW1,"2013/03/16 13:30:00",8263.85,52.46,TRADE
NSW1,"2013/03/16 14:00:00",8340.46,53.95,TRADE
NSW1,"2013/03/16 14:30:00",8392.97,54.2,TRADE
NSW1,"2013/03/16 15:00:00",8483.04,54.88,TRADE
NSW1,"2013/03/16 15:30:00",8576.2,55.01,TRADE
NSW1,"2013/03/16 16:00:00",8628.77,54.86,TRADE
NSW1,"2013/03/16 16:30:00",8578.07,55.03,TRADE
NSW1,"2013/03/16 17:00:00",8586.94,54.44,TRADE
NSW1,"2013/03/16 17:30:00",8557.77,53.99,TRADE
NSW1,"2013/03/16 18:00:00",8477.45,55.12,TRADE
NSW1,"2013/03/16 18:30:00",8399.64,55.32,TRADE
NSW1,"2013/03/16 19:00:00",8549.53,55.05,TRADE
NSW1,"2013/03/16 19:30:00",8366.77,54.59,TRADE
NSW1,"2013/03/16 20:00:00",8174.09,53.32,TRADE
NSW1,"2013/03/16 20:30:00",8063.39,51.94,TRADE
NSW1,"2013/03/16 21:00:00",7851.83,51.74,TRADE
NSW1,"2013/03/16 21:30:00",7720.24,50.72,TRADE
NSW1,"2013/03/16 22:00:00",7639.26,49.04,TRADE
NSW1,"2013/03/16 22:30:00",7572.99,49.34,TRADE
NSW1,"2013/03/16 23:00:00",7410.79,49.7,TRADE
NSW1,"2013/03/16 23:30:00",7235.73,51.41,TRADE
NSW1,"2013/03/17 00:00:00",7029.82,49.3,TRADE
NSW1,"2013/03/17 00:30:00",6857.93,49.19,TRADE
NSW1,"2013/03/17 01:00:00",6586.21,48.27,TRADE
NSW1,"2013/03/17 01:30:00",6388.69,46.32,TRADE
NSW1,"2013/03/17 02:00:00",6139.62,44.38,TRADE
NSW1,"2013/03/17 02:30:00",6037.78,44.65,TRADE
NSW1,"2013/03/17 03:00:00",5905.33,44.67,TRADE
NSW1,"2013/03/17 03:30:00",5866.08,45.62,TRADE
NSW1,"2013/03/17 04:00:00",5835.82,45.35,TRADE
NSW1,"2013/03/17 04:30:00",5885.28,45.44,TRADE
NSW1,"2013/03/17 05:00:00",5889.04,45.43,TRADE
NSW1,"2013/03/17 05:30:00",6046.97,46.6,TRADE
NSW1,"2013/03/17 06:00:00",6117,45.65,TRADE
NSW1,"2013/03/17 06:30:00",6312.67,47.5,TRADE
NSW1,"2013/03/17 07:00:00",6599.04,49.24,TRADE
NSW1,"2013/03/17 07:30:00",6872.17,48.48,TRADE
NSW1,"2013/03/17 08:00:00",7083.31,49.98,TRADE
NSW1,"2013/03/17 08:30:00",7265.37,50.4,TRADE
NSW1,"2013/03/17 09:00:00",7394.15,50.29,TRADE
NSW1,"2013/03/17 09:30:00",7481.6,50.17,TRADE
NSW1,"2013/03/17 10:00:00",7423.25,50.14,TRADE
NSW1,"2013/03/17 10:30:00",7459.93,50.18,TRADE
NSW1,"2013/03/17 11:00:00",7380.88,49.96,TRADE
NSW1,"2013/03/17 11:30:00",7348.37,49.92,TRADE
NSW1,"2013/03/17 12:00:00",7306.84,50.01,TRADE
NSW1,"2013/03/17 12:30:00",7248.92,50.03,TRADE
NSW1,"2013/03/17 13:00:00",7259.25,50.01,TRADE
NSW1,"2013/03/17 13:30:00",7171.55,47.03,TRADE
NSW1,"2013/03/17 14:00:00",7182.31,48.79,TRADE
NSW1,"2013/03/17 14:30:00",7229.33,49.95,TRADE
NSW1,"2013/03/17 15:00:00",7249.16,48.3,TRADE
NSW1,"2013/03/17 15:30:00",7357.86,50.05,TRADE
NSW1,"2013/03/17 16:00:00",7472.77,50.52,TRADE
NSW1,"2013/03/17 16:30:00",7475.33,50.04,TRADE
NSW1,"2013/03/17 17:00:00",7599.04,51.11,TRADE
NSW1,"2013/03/17 17:30:00",7667.14,50.22,TRADE
NSW1,"2013/03/17 18:00:00",7707.51,50.3,TRADE
NSW1,"2013/03/17 18:30:00",7749.16,51.07,TRADE
NSW1,"2013/03/17 19:00:00",7755.92,52.02,TRADE
NSW1,"2013/03/17 19:30:00",7590.82,51.3,TRADE
NSW1,"2013/03/17 20:00:00",7344.89,48.16,TRADE
NSW1,"2013/03/17 20:30:00",7192.53,49.52,TRADE
NSW1,"2013/03/17 21:00:00",7171.86,49.8,TRADE
NSW1,"2013/03/17 21:30:00",7262.2,49.4,TRADE
NSW1,"2013/03/17 22:00:00",7114.11,47.68,TRADE
NSW1,"2013/03/17 22:30:00",7065.04,49.24,TRADE
NSW1,"2013/03/17 23:00:00",6898.13,47.4,TRADE
NSW1,"2013/03/17 23:30:00",6747.7,49.67,TRADE
NSW1,"2013/03/18 00:00:00",6652.91,48.84,TRADE
NSW1,"2013/03/18 00:30:00",6543.68,46.26,TRADE
NSW1,"2013/03/18 01:00:00",6374.52,45,TRADE
NSW1,"2013/03/18 01:30:00",6191.91,44.4,TRADE
NSW1,"2013/03/18 02:00:00",6026.62,42.96,TRADE
NSW1,"2013/03/18 02:30:00",5901.86,44.12,TRADE
NSW1,"2013/03/18 03:00:00",5844.87,44.25,TRADE
NSW1,"2013/03/18 03:30:00",5860.72,44.27,TRADE
NSW1,"2013/03/18 04:00:00",5929.27,44.33,TRADE
NSW1,"2013/03/18 04:30:00",6209.8,46.34,TRADE
NSW1,"2013/03/18 05:00:00",6521.38,47.16,TRADE
NSW1,"2013/03/18 05:30:00",7091.16,50.18,TRADE
NSW1,"2013/03/18 06:00:00",7631.44,50.48,TRADE
NSW1,"2013/03/18 06:30:00",7992,51.17,TRADE
NSW1,"2013/03/18 07:00:00",8320.99,54.42,TRADE
NSW1,"2013/03/18 07:30:00",8368.48,50,TRADE
NSW1,"2013/03/18 08:00:00",8421.34,50.65,TRADE
NSW1,"2013/03/18 08:30:00",8498.44,51.26,TRADE
NSW1,"2013/03/18 09:00:00",8526.78,50.95,TRADE
NSW1,"2013/03/18 09:30:00",8551.6,50.91,TRADE
NSW1,"2013/03/18 10:00:00",8572.81,51.09,TRADE
NSW1,"2013/03/18 10:30:00",8600.63,51.69,TRADE
NSW1,"2013/03/18 11:00:00",8543.42,51.17,TRADE
NSW1,"2013/03/18 11:30:00",8535.13,51.16,TRADE
NSW1,"2013/03/18 12:00:00",8524.01,51.17,TRADE
NSW1,"2013/03/18 12:30:00",8552.29,51.48,TRADE
NSW1,"2013/03/18 13:00:00",8510.07,51.25,TRADE
NSW1,"2013/03/18 13:30:00",8570.45,51.7,TRADE
NSW1,"2013/03/18 14:00:00",8560.08,51.98,TRADE
NSW1,"2013/03/18 14:30:00",8575.57,52.51,TRADE
NSW1,"2013/03/18 15:00:00",8564.66,51.82,TRADE
